pdv_id,mes,categoria_id,valor
11,2023-03,81,36.77
11,2023-03,126,8.61
11,2023-03,16,314.31
11,2023-03,73,58.37
11,2023-03,76,0.00
11,2023-04,81,503.70
11,2023-04,16,173.85
11,2023-04,126,439.40
11,2023-04,76,459.94
11,2023-05,73,493.92
11,2023-05,126,162.96
11,2023-05,81,134.99
11,2023-05,16,160.38
11,2023-05,95,112.27
11,2023-06,73,227.97
11,2023-06,16,123.00
11,2023-06,126,53.21
11,2023-06,81,53.32
11,2023-07,126,160.31
11,2023-07,82,17.03
11,2023-07,81,188.58
11,2023-07,16,196.07
11,2023-07,95,157.79
11,2023-07,76,211.26
11,2023-08,82,271.92
11,2023-08,81,26.69
11,2023-08,126,377.62
11,2023-09,82,47.61
11,2023-09,16,352.98
11,2023-09,76,39.64
11,2023-09,81,78.59
11,2023-09,126,134.99
11,2023-09,73,131.41
11,2023-10,126,83.63
11,2023-10,82,334.02
11,2023-10,81,84.77
11,2023-10,16,89.16
11,2023-10,95,55.35
11,2023-11,81,283.64
11,2023-11,95,241.38
11,2023-11,126,99.49
11,2023-11,82,20.72
11,2023-11,16,42.79
11,2023-12,81,90.80
11,2023-12,126,61.75
11,2023-12,82,215.61
11,2023-12,16,402.82
11,2023-12,76,318.39
11,2024-01,81,108.80
11,2024-01,16,58.01
11,2024-01,126,89.01
11,2024-01,82,33.75
11,2024-01,73,48.84
11,2024-02,126,33.23
11,2024-02,82,25.90
11,2024-02,76,167.54
11,2024-02,81,114.99
11,2024-03,16,33.20
11,2024-03,81,22.93
11,2024-03,82,73.24
11,2024-03,76,32.52
11,2024-03,73,31.29
11,2024-04,126,11.79
11,2024-04,95,11.16
11,2024-04,73,10.62
11,2024-04,82,55.35
11,2024-04,81,81.97
11,2024-04,16,103.47
11,2024-05,16,6.75
11,2024-05,126,50.82
11,2024-05,81,112.20
11,2024-05,82,5.30
11,2024-05,73,90.84
11,2024-06,73,9.96
11,2024-06,16,41.11
11,2024-06,82,108.49
11,2024-06,81,100.88
11,2024-06,76,54.47
11,2024-06,126,13.25
11,2024-07,81,44.95
11,2024-07,126,8.03
11,2024-07,95,52.29
11,2024-07,76,33.70
11,2024-07,82,46.64
11,2024-08,82,118.82
11,2024-08,81,101.03
11,2024-08,16,125.35
11,2024-10,126,153.13
11,2024-10,82,36.88
11,2024-10,81,153.70
11,2024-10,16,147.49
11,2024-11,126,63.44
11,2024-11,81,48.97
11,2024-11,82,73.31
11,2024-11,95,57.79
11,2024-11,16,17.05
11,2024-11,76,71.36
11,2024-12,82,64.85
11,2024-12,81,144.33
11,2024-12,126,126.85
11,2024-12,16,25.36
11,2024-12,95,30.14
11,2025-01,126,25.74
11,2025-01,73,14.43
11,2025-01,81,56.15
11,2025-01,16,111.93
11,2025-01,82,37.16
11,2025-01,76,31.51
11,2025-02,16,94.95
11,2025-02,81,21.64
11,2025-02,73,44.69
11,2025-02,82,48.70
11,2025-02,76,29.20
11,2025-02,95,126.36
11,2025-03,76,43.63
11,2025-03,82,215.96
11,2025-03,81,115.16
11,2025-03,73,35.89
11,2025-03,95,15.76
11,2025-04,82,26.26
11,2025-04,76,96.89
11,2025-04,126,58.11
11,2025-04,81,54.90
11,2025-05,81,170.96
11,2025-05,95,268.74
11,2025-05,126,69.91
11,2025-06,81,318.85
11,2025-06,76,59.17
11,2025-06,126,45.63
11,2025-06,16,0.00
11,2025-08,82,9.62
11,2025-08,16,28.39
11,2025-08,76,51.30
11,2025-09,16,3.97
11,2025-09,126,14.79
11,2025-09,81,26.63
11,2025-09,82,1.18
11,2025-10,16,36.41
11,2025-10,81,38.36
11,2025-12,126,20.38
11,2025-12,82,13.35
11,2025-12,16,5.16
11,2025-12,81,12.44
11,2026-01,16,25.71
11,2026-01,81,1.14
11,2026-01,126,47.03
11,2026-02,81,9.17
11,2026-02,16,9.59
11,2026-02,82,44.84
11,2026-04,82,4.67
11,2026-04,81,58.95
11,2026-04,126,9.80
11,2026-04,76,0.00
11,2026-05,126,3.33
11,2026-05,16,24.21
11,2026-05,76,33.70
11,2026-05,82,4.35
11,2026-05,81,10.53
11,2026-06,82,28.68
11,2026-06,76,36.25
12,2024-05,151,286.85
12,2024-05,150,94.29
12,2024-06,150,681.01
12,2024-07,151,70.24
12,2024-07,66,430.04
12,2024-07,150,0.00
12,2024-08,151,347.15
12,2024-08,150,130.55
12,2024-09,151,649.65
12,2024-09,150,197.84
12,2024-10,151,203.98
12,2024-10,66,331.41
12,2024-11,151,383.17
12,2024-11,150,97.82
12,2024-12,151,188.32
12,2024-12,66,5.47
12,2024-12,150,289.16
12,2025-01,151,59.52
12,2025-01,66,89.58
12,2025-01,150,150.85
12,2025-02,151,178.06
12,2025-02,66,264.78
12,2025-03,151,61.61
12,2025-03,66,375.29
12,2025-04,66,321.21
12,2025-06,151,220.72
12,2025-06,66,103.18
12,2025-07,150,343.72
12,2025-07,66,172.37
12,2025-07,151,0.00
12,2025-08,151,221.85
12,2025-08,150,56.89
12,2025-09,151,49.57
12,2025-09,150,156.11
12,2025-10,151,13.45
12,2025-10,150,143.02
12,2025-10,66,63.20
12,2025-11,151,55.51
12,2025-11,150,116.38
12,2025-12,151,168.36
12,2025-12,150,107.75
12,2026-02,151,23.78
12,2026-02,150,81.44
12,2026-03,150,23.60
12,2026-03,151,113.37
12,2026-04,151,85.46
12,2026-04,66,50.06
12,2026-04,150,57.05
12,2026-05,151,17.01
12,2026-05,150,111.98
12,2026-06,151,30.12
12,2026-06,66,97.23
12,2026-06,150,2.36
13,2021-07,33,20.71
13,2021-07,186,167.14
13,2021-07,67,261.36
13,2021-08,33,215.19
13,2021-08,186,416.85
13,2021-09,33,149.58
13,2021-09,186,503.62
13,2021-10,33,218.28
13,2021-10,186,849.17
13,2021-11,33,378.65
13,2021-11,186,96.63
13,2021-12,33,196.41
13,2021-12,186,461.46
13,2022-01,33,605.30
13,2022-02,33,192.99
13,2022-02,186,19.48
13,2022-03,33,150.27
13,2022-03,186,108.58
13,2022-04,33,318.90
13,2022-04,186,182.29
13,2022-05,33,176.39
13,2022-05,186,498.76
13,2022-06,33,130.18
13,2022-06,186,595.34
13,2022-07,33,303.79
13,2022-07,186,17.42
13,2022-07,67,63.61
13,2022-08,33,17.83
13,2022-08,186,65.53
13,2022-08,67,320.76
13,2022-09,33,160.81
13,2022-09,186,428.50
13,2022-09,67,0.00
13,2022-10,186,493.52
13,2022-10,33,188.43
13,2022-11,33,247.55
13,2022-11,186,458.90
13,2022-12,33,382.75
13,2022-12,186,63.70
13,2023-01,33,222.04
13,2023-01,67,297.78
13,2023-02,33,341.43
13,2023-02,186,258.64
13,2023-03,33,87.04
13,2023-03,186,180.19
13,2023-03,67,182.76
13,2023-04,33,57.89
13,2023-04,186,278.32
13,2023-05,33,210.16
13,2023-05,186,117.22
13,2023-05,67,113.58
13,2023-06,33,152.80
13,2023-06,186,194.31
13,2023-07,33,139.11
13,2023-07,67,252.12
13,2023-08,33,290.16
13,2023-09,33,267.89
13,2023-09,186,218.21
13,2023-09,67,130.52
13,2023-10,33,161.27
13,2023-10,67,100.95
13,2023-10,186,76.43
13,2023-11,33,343.68
13,2023-11,67,144.72
13,2023-12,33,154.66
13,2023-12,186,571.66
13,2024-01,33,176.38
13,2024-01,186,225.46
13,2024-02,186,223.17
13,2024-02,33,131.72
13,2024-03,33,50.04
13,2024-03,186,355.40
13,2024-04,33,255.18
13,2024-04,186,46.51
13,2024-05,33,316.37
13,2024-05,186,262.54
13,2024-06,33,35.67
13,2024-06,186,491.09
13,2024-07,33,704.87
13,2024-07,186,147.27
13,2024-07,67,253.85
13,2024-08,33,221.01
13,2024-08,186,292.39
13,2024-09,33,331.83
13,2024-09,67,633.46
13,2024-10,33,41.44
13,2024-10,186,929.57
13,2024-11,186,712.05
13,2024-12,33,479.07
13,2024-12,186,548.31
13,2025-01,186,252.61
13,2025-01,33,55.17
13,2025-02,33,513.11
13,2025-02,186,4.64
13,2025-03,186,40.18
13,2025-03,33,993.28
13,2025-04,33,111.76
13,2025-04,67,385.19
13,2025-04,186,9.69
13,2025-05,33,25.01
13,2025-05,186,153.11
13,2025-05,67,531.75
13,2025-06,33,570.48
13,2025-06,67,183.46
13,2025-07,33,408.36
13,2025-08,33,594.93
13,2025-09,33,101.69
13,2025-09,67,197.05
13,2025-10,33,101.81
13,2025-10,186,492.23
13,2025-11,186,101.36
13,2025-11,67,554.84
13,2025-12,33,134.63
13,2025-12,186,448.13
13,2026-01,33,338.64
13,2026-01,186,169.20
13,2026-01,67,19.70
13,2026-02,33,370.99
13,2026-02,67,57.15
13,2026-03,33,569.14
13,2026-03,186,187.62
13,2026-04,186,781.29
13,2026-05,33,337.64
13,2026-05,186,130.68
13,2026-06,33,832.65
14,2024-01,71,381.67
14,2024-01,18,238.72
14,2024-01,68,142.67
14,2024-01,24,80.60
15,2022-01,126,235.16
15,2022-01,133,573.22
15,2022-01,13,436.86
15,2022-03,13,797.86
15,2022-03,133,546.64
15,2022-03,126,552.41
15,2022-03,62,536.05
15,2022-04,133,396.98
15,2022-04,126,234.68
15,2022-04,13,326.15
15,2022-04,62,227.04
15,2022-04,127,112.06
15,2022-05,133,1470.79
15,2022-05,13,457.14
15,2022-05,126,589.45
15,2022-05,62,1037.73
15,2022-07,13,702.29
15,2022-07,133,521.16
15,2022-07,126,119.12
15,2022-09,133,282.75
15,2022-09,13,188.34
15,2022-09,126,350.24
15,2022-09,62,776.80
15,2022-09,127,40.29
15,2022-11,133,2342.88
15,2022-11,13,139.98
15,2022-11,127,204.35
15,2022-11,126,779.72
15,2023-01,133,1032.42
15,2023-01,13,48.78
15,2023-03,133,1211.77
15,2023-03,13,714.64
15,2023-03,126,385.92
15,2023-04,13,487.90
15,2023-04,133,202.76
15,2023-04,126,264.35
15,2023-05,133,189.28
15,2023-05,13,430.43
15,2023-05,126,175.62
15,2023-05,62,93.67
15,2023-09,133,600.20
15,2023-09,13,80.53
15,2023-09,126,212.87
15,2023-10,13,142.43
15,2023-10,133,151.39
15,2023-10,127,21.30
15,2023-10,126,258.23
15,2023-11,133,600.42
15,2023-11,126,76.84
15,2023-11,13,79.13
15,2023-11,62,85.38
15,2024-01,133,448.67
15,2024-01,13,133.94
15,2024-03,133,86.62
15,2024-03,13,196.73
15,2024-03,62,252.18
15,2024-03,126,113.73
15,2024-05,13,372.73
15,2024-05,133,55.99
15,2024-05,126,52.36
15,2024-07,133,25.16
15,2024-07,13,38.66
15,2024-07,126,126.08
15,2024-08,13,71.93
15,2024-08,133,118.02
15,2024-08,126,76.43
15,2024-08,127,22.00
15,2024-09,133,169.09
15,2024-09,126,360.79
15,2024-09,13,31.44
15,2024-11,13,99.21
15,2024-11,133,29.40
15,2024-11,62,88.31
15,2024-11,126,228.21
16,2023-03,114,5422.13
16,2023-03,126,3246.93
16,2023-03,124,1776.20
16,2023-03,127,4175.10
16,2023-03,194,1757.49
16,2023-03,145,3825.10
16,2023-03,195,2196.22
16,2023-03,116,10026.73
16,2023-03,95,783.56
16,2023-03,172,4950.86
16,2023-03,100,1053.36
16,2023-05,114,213.68
16,2023-05,194,247.95
16,2023-05,115,1112.28
16,2023-05,126,1279.74
16,2023-05,36,1730.33
16,2023-05,195,342.34
16,2023-05,127,6687.50
16,2023-05,117,344.84
16,2023-05,124,1465.96
16,2023-05,116,1497.01
16,2023-05,172,1197.23
16,2023-05,95,857.88
16,2023-07,115,1292.57
16,2023-07,194,2114.86
16,2023-07,36,4428.52
16,2023-07,172,3383.75
16,2023-07,126,306.92
16,2023-07,117,478.94
16,2023-07,114,349.20
16,2023-07,95,2950.25
16,2023-07,145,1051.92
16,2023-07,116,1307.02
16,2023-07,124,1032.76
16,2023-07,127,2184.39
16,2023-07,100,209.50
16,2023-10,115,3839.99
16,2023-10,95,1380.67
16,2023-10,172,2304.46
16,2023-10,145,4080.63
16,2023-10,127,3005.33
16,2023-10,195,832.57
16,2023-10,194,6831.28
16,2023-10,126,3489.70
16,2023-10,124,6101.88
16,2023-10,36,1026.91
16,2023-11,194,1798.40
16,2023-11,115,1350.45
16,2023-11,114,701.99
16,2023-11,95,2557.47
16,2023-11,127,1214.02
16,2023-11,126,5113.00
16,2023-11,124,5580.53
16,2023-11,172,530.66
16,2023-11,116,3891.91
16,2023-11,195,10073.21
16,2023-11,145,2534.26
16,2023-12,114,1286.36
16,2023-12,194,2823.30
16,2023-12,95,5789.46
16,2023-12,124,791.32
16,2023-12,126,813.37
16,2023-12,172,3331.47
16,2023-12,127,194.45
16,2023-12,115,4660.35
16,2023-12,36,5889.74
16,2023-12,116,2288.71
16,2023-12,195,5399.43
16,2024-03,126,5446.93
16,2024-03,172,40.18
16,2024-03,117,820.78
16,2024-03,145,9744.64
16,2024-03,127,1349.75
16,2024-03,124,4809.97
16,2024-03,194,4474.23
16,2024-05,194,1107.06
16,2024-05,126,1715.65
16,2024-05,145,3608.03
16,2024-05,124,3373.86
16,2024-05,172,1677.36
16,2024-05,117,1523.75
16,2024-05,127,1373.90
16,2024-05,115,544.64
16,2024-05,95,1726.57
16,2024-05,169,1529.09
16,2024-05,114,1748.44
16,2024-05,116,527.49
16,2024-05,195,1448.40
16,2024-06,116,800.00
16,2024-06,194,3862.43
16,2024-06,126,1717.21
16,2024-06,117,1297.66
16,2024-06,95,1015.30
16,2024-06,127,154.20
16,2024-06,169,2149.08
16,2024-06,115,583.19
16,2024-06,195,2929.17
16,2024-06,124,450.47
16,2024-06,172,2055.40
16,2024-06,145,2993.32
16,2024-10,172,2456.87
16,2024-10,95,3004.08
16,2024-10,194,1855.83
16,2024-10,195,904.00
16,2024-10,115,7650.96
16,2024-10,116,8103.60
16,2024-10,127,3763.07
16,2024-10,114,1981.45
16,2024-10,124,578.67
16,2024-10,126,5413.49
16,2024-12,172,5061.28
16,2024-12,115,1752.80
16,2024-12,195,3506.82
16,2024-12,194,1481.69
16,2024-12,127,1731.66
16,2024-12,145,775.92
16,2024-12,116,6710.24
16,2024-12,95,1392.30
16,2024-12,126,1811.08
16,2024-12,124,1321.25
16,2024-12,114,10564.57
16,2024-12,36,2295.89
16,2024-12,169,1006.47
16,2025-02,115,6673.51
16,2025-02,126,1302.44
16,2025-02,114,4039.67
16,2025-02,127,642.26
16,2025-02,172,4557.42
16,2025-02,124,13818.95
16,2025-02,116,6816.88
16,2025-03,194,1424.74
16,2025-03,126,578.33
16,2025-03,36,371.96
16,2025-03,124,412.78
16,2025-03,95,1663.47
16,2025-03,117,1599.67
16,2025-03,172,221.70
16,2025-03,114,3054.77
16,2025-03,116,319.16
16,2025-03,115,3442.15
16,2025-03,127,4954.46
16,2025-03,145,2681.11
16,2025-03,195,165.12
16,2025-04,124,1573.38
16,2025-04,126,5913.31
16,2025-04,114,960.71
16,2025-04,194,2804.48
16,2025-04,115,6912.91
16,2025-04,36,4703.39
16,2025-04,195,97.97
16,2025-04,172,1637.28
16,2025-04,95,10932.81
16,2025-04,116,1452.25
16,2025-06,124,2196.13
16,2025-06,126,1840.35
16,2025-06,127,8407.44
16,2025-06,194,686.86
16,2025-06,145,4730.90
16,2025-06,115,548.49
16,2025-06,172,1117.15
16,2025-06,95,2692.69
16,2025-06,116,4538.37
16,2025-06,36,3114.06
16,2025-06,117,666.18
16,2025-06,114,2962.31
16,2025-11,127,4295.69
16,2025-11,126,1278.87
16,2025-11,95,3549.95
16,2025-11,115,2372.63
16,2025-11,195,3754.65
16,2025-11,194,2535.43
16,2025-11,169,1181.10
16,2025-11,114,258.92
16,2025-11,172,10167.98
16,2025-12,194,10320.41
16,2025-12,126,2050.42
16,2025-12,127,4114.01
16,2025-12,172,1154.93
16,2025-12,195,4854.92
16,2025-12,115,300.24
16,2025-12,124,12779.75
16,2026-01,172,2530.45
16,2026-01,124,1382.32
16,2026-01,194,1479.44
16,2026-01,127,3153.61
16,2026-01,95,682.40
16,2026-01,117,3406.71
16,2026-01,145,3510.08
16,2026-02,194,174.96
16,2026-02,127,5253.87
16,2026-02,115,3153.57
16,2026-02,124,8148.36
16,2026-02,116,7997.69
16,2026-02,126,2236.46
16,2026-02,95,1068.10
16,2026-02,195,1637.24
16,2026-05,115,2581.70
16,2026-05,126,18638.52
16,2026-05,194,3231.46
16,2026-05,172,12996.01
16,2026-05,145,1330.17
16,2026-05,95,3593.71
16,2026-05,169,4227.16
16,2026-05,124,1438.44
16,2026-06,114,2282.01
16,2026-06,194,4400.37
16,2026-06,127,3103.77
16,2026-06,172,609.51
16,2026-06,195,3517.85
16,2026-06,124,48.42
16,2026-06,126,609.50
16,2026-06,115,5869.73
16,2026-06,116,1636.09
17,2025-01,136,653.71
17,2025-01,32,796.15
17,2025-01,137,307.37
17,2025-02,32,49.24
17,2025-02,137,3049.43
17,2025-03,188,889.50
17,2025-03,136,424.94
17,2025-03,137,2050.41
17,2025-04,137,1250.08
17,2025-04,188,1135.65
17,2025-04,32,492.65
17,2025-05,137,1747.90
17,2025-05,136,468.08
17,2025-05,32,1568.25
17,2025-07,32,633.25
17,2025-07,188,487.49
17,2025-07,137,59.36
17,2025-07,136,1226.79
17,2025-08,32,599.01
17,2025-08,136,1566.64
17,2025-09,32,3335.34
17,2025-09,188,408.26
17,2025-10,188,316.59
17,2025-10,32,2010.86
17,2025-11,32,1592.20
17,2025-11,136,722.58
17,2025-11,137,1498.19
17,2025-12,32,520.98
17,2025-12,137,577.44
17,2025-12,188,1774.47
17,2026-01,137,728.86
17,2026-01,32,258.07
17,2026-01,136,586.97
17,2026-02,137,900.02
17,2026-02,136,534.99
17,2026-02,188,331.12
17,2026-03,136,497.24
17,2026-03,32,3443.19
17,2026-04,137,293.43
17,2026-04,32,648.16
17,2026-04,136,733.55
17,2026-05,188,543.69
17,2026-05,32,1499.84
17,2026-06,137,718.56
17,2026-06,188,955.08
17,2026-06,136,2659.38
18,2024-07,127,266.38
18,2024-07,30,157.40
18,2024-10,127,276.72
18,2024-10,170,100.55
18,2024-10,30,255.12
19,2026-03,3,218.37
19,2026-03,50,34.53
19,2026-03,190,40.91
19,2026-03,48,141.51
19,2026-03,6,20.63
20,2023-08,125,1635.03
20,2023-11,183,123.43
20,2023-11,137,409.12
20,2023-11,125,210.16
20,2024-04,125,399.69
20,2024-04,183,513.58
20,2024-05,125,873.24
20,2024-08,125,261.46
20,2024-08,183,565.16
20,2024-11,125,169.81
20,2024-11,183,370.50
20,2024-11,137,279.14
20,2025-02,125,514.97
20,2025-02,183,196.80
20,2025-05,137,1676.04
20,2025-06,183,205.22
20,2025-06,137,301.57
20,2025-06,125,495.47
20,2025-08,183,353.85
20,2025-08,125,264.09
20,2025-08,137,248.69
20,2025-11,125,1397.85
20,2026-02,125,657.28
20,2026-02,137,208.50
20,2026-05,125,707.48
21,2021-07,76,1794.90
21,2021-07,86,65.55
21,2021-07,97,5054.32
21,2021-07,150,600.43
21,2021-07,173,714.37
21,2021-07,91,1431.44
21,2021-07,168,1221.39
21,2021-07,126,1312.38
21,2021-07,119,620.39
21,2021-08,86,1103.14
21,2021-08,150,655.40
21,2021-08,168,4762.01
21,2021-08,119,237.09
21,2021-08,89,1498.78
21,2021-08,91,4820.31
21,2021-09,126,3514.21
21,2021-09,86,28.32
21,2021-09,173,863.59
21,2021-09,150,1269.80
21,2021-09,119,834.58
21,2021-09,91,609.48
21,2021-09,168,986.26
21,2021-09,76,2340.51
21,2021-09,81,1471.39
21,2021-09,19,480.26
21,2021-09,97,3033.00
21,2021-09,89,1077.15
21,2021-10,86,787.91
21,2021-10,168,3307.60
21,2021-10,150,743.12
21,2021-10,76,2830.16
21,2021-10,119,610.99
21,2021-10,19,3492.68
21,2021-10,126,141.05
21,2021-11,150,1703.50
21,2021-11,86,3174.70
21,2021-11,126,559.65
21,2021-11,91,357.90
21,2021-11,89,255.56
21,2021-11,173,387.17
21,2021-11,168,1326.12
21,2021-11,19,1148.97
21,2021-11,76,1475.18
21,2021-11,119,375.05
21,2021-11,97,1689.14
21,2021-11,81,0.00
21,2021-12,86,1375.77
21,2021-12,150,1637.48
21,2021-12,76,858.79
21,2021-12,173,927.31
21,2021-12,119,635.48
21,2021-12,168,1768.79
21,2021-12,126,96.55
21,2021-12,89,1353.32
21,2021-12,91,77.76
21,2021-12,97,1586.71
21,2021-12,19,308.30
21,2021-12,81,405.93
21,2022-01,89,759.92
21,2022-01,173,1373.36
21,2022-01,126,1863.43
21,2022-01,91,1526.62
21,2022-01,150,2192.21
21,2022-01,168,64.36
21,2022-01,76,3207.51
21,2022-01,86,223.56
21,2022-02,150,179.37
21,2022-02,91,4859.68
21,2022-02,89,3321.82
21,2022-02,119,3201.11
21,2022-02,86,1196.38
21,2022-02,126,855.79
21,2022-02,76,5653.02
21,2022-03,86,405.42
21,2022-03,168,236.16
21,2022-03,150,865.29
21,2022-03,119,370.32
21,2022-03,89,2861.77
21,2022-03,81,1631.93
21,2022-03,91,2154.67
21,2022-03,76,457.79
21,2022-03,126,0.00
21,2022-04,168,68.28
21,2022-04,86,1909.27
21,2022-04,173,304.06
21,2022-04,150,1424.92
21,2022-04,170,1324.51
21,2022-04,119,1728.09
21,2022-04,126,200.48
21,2022-04,97,2879.79
21,2022-04,19,1221.71
21,2022-04,76,784.53
21,2022-04,91,1750.33
21,2022-04,81,1046.84
21,2022-05,150,727.32
21,2022-05,86,1411.89
21,2022-05,76,780.17
21,2022-05,173,887.05
21,2022-05,168,192.34
21,2022-05,126,27.61
21,2022-05,119,187.78
21,2022-05,97,1262.21
21,2022-05,89,205.96
21,2022-05,91,228.73
21,2022-05,19,194.19
21,2022-06,168,2265.10
21,2022-06,86,1070.00
21,2022-06,97,1121.30
21,2022-06,126,2222.28
21,2022-06,119,657.09
21,2022-06,76,646.98
21,2022-06,91,70.02
21,2022-06,150,138.86
21,2022-06,81,1149.55
21,2022-06,173,1705.06
21,2022-07,150,74.51
21,2022-07,168,962.19
21,2022-07,86,598.99
21,2022-07,119,383.61
21,2022-07,76,2812.69
21,2022-07,91,694.98
21,2022-07,170,862.87
21,2022-07,81,683.40
21,2022-07,173,1052.20
21,2022-07,126,430.05
21,2022-07,89,126.39
21,2022-08,97,10.72
21,2022-08,76,540.68
21,2022-08,173,72.98
21,2022-08,150,861.03
21,2022-08,86,549.27
21,2022-08,168,181.26
21,2022-08,91,238.26
21,2022-08,89,2657.52
21,2022-08,126,686.64
21,2022-08,119,639.14
21,2022-09,119,2246.48
21,2022-09,86,1034.52
21,2022-09,91,489.69
21,2022-09,168,294.66
21,2022-09,173,498.49
21,2022-09,89,1311.84
21,2022-09,126,782.45
21,2022-09,150,1083.23
21,2022-09,170,1152.47
21,2022-09,76,552.21
21,2022-10,173,4549.46
21,2022-10,97,2097.11
21,2022-10,119,2019.51
21,2022-10,168,582.45
21,2022-10,150,559.90
21,2022-10,86,340.87
21,2022-11,86,127.84
21,2022-11,119,455.87
21,2022-11,150,227.67
21,2022-11,76,1306.60
21,2022-11,168,168.89
21,2022-11,91,193.06
21,2022-11,173,440.04
21,2022-11,126,207.08
21,2022-11,89,1220.98
21,2022-11,97,936.61
21,2022-11,81,1178.56
21,2022-11,19,367.12
21,2022-12,86,451.86
21,2022-12,168,339.15
21,2022-12,150,264.11
21,2022-12,119,835.46
21,2022-12,76,577.29
21,2022-12,89,737.49
21,2022-12,97,467.37
21,2022-12,91,1301.63
21,2022-12,126,598.22
21,2022-12,170,1637.22
21,2022-12,81,296.90
21,2023-01,150,98.10
21,2023-01,126,802.73
21,2023-01,86,376.59
21,2023-01,91,1019.32
21,2023-01,119,279.15
21,2023-01,168,603.49
21,2023-01,97,542.71
21,2023-01,76,446.03
21,2023-01,19,594.52
21,2023-01,173,329.29
21,2023-02,76,153.26
21,2023-02,119,241.52
21,2023-02,126,897.11
21,2023-02,86,325.49
21,2023-02,91,496.17
21,2023-02,150,356.81
21,2023-02,168,555.32
21,2023-02,97,466.56
21,2023-02,173,1096.86
21,2023-03,76,511.88
21,2023-03,86,960.97
21,2023-03,119,388.36
21,2023-03,91,1793.68
21,2023-03,173,331.26
21,2023-03,150,2275.92
21,2023-03,168,435.49
21,2023-06,86,865.72
21,2023-06,126,242.81
21,2023-06,119,491.42
21,2023-06,91,215.53
21,2023-06,89,489.04
21,2023-06,150,619.97
21,2023-06,173,815.70
21,2023-06,168,983.69
21,2023-06,170,991.30
21,2023-06,97,1256.18
21,2023-07,119,1192.93
21,2023-07,150,1372.58
21,2023-07,168,514.04
21,2023-07,86,716.07
21,2023-07,76,478.96
21,2023-07,91,344.61
21,2023-07,173,207.65
21,2023-07,89,172.59
21,2023-08,119,1493.09
21,2023-08,86,1493.61
21,2023-08,150,2449.91
21,2023-08,168,677.35
21,2023-08,76,2455.33
21,2023-08,81,133.92
21,2023-08,126,595.33
21,2023-09,150,512.29
21,2023-09,173,1453.32
21,2023-09,91,505.28
21,2023-09,86,522.03
21,2023-09,76,2770.97
21,2023-09,19,135.79
21,2023-09,97,1297.73
21,2023-09,89,1575.40
21,2023-10,173,500.45
21,2023-10,119,669.90
21,2023-10,91,692.64
21,2023-10,86,474.13
21,2023-10,89,216.75
21,2023-10,97,473.38
21,2023-10,76,568.32
21,2023-10,126,0.00
21,2023-11,150,632.79
21,2023-11,86,540.01
21,2023-11,119,997.80
21,2023-11,89,291.11
21,2023-11,168,244.62
21,2023-11,173,1201.63
21,2023-12,86,87.62
21,2023-12,168,748.56
21,2023-12,173,335.76
21,2023-12,76,40.49
21,2023-12,150,22.01
21,2023-12,89,907.86
21,2023-12,119,629.52
21,2023-12,91,219.58
21,2024-01,86,122.95
21,2024-01,91,256.29
21,2024-01,150,132.32
21,2024-01,76,275.06
21,2024-01,97,580.39
21,2024-01,168,194.35
21,2024-01,89,93.97
21,2024-01,119,201.37
21,2024-01,19,193.08
21,2024-02,86,365.22
21,2024-02,168,315.90
21,2024-02,91,224.25
21,2024-02,97,52.39
21,2024-02,119,74.23
21,2024-02,150,23.76
21,2024-02,76,27.30
21,2024-02,126,116.91
21,2024-02,89,334.69
21,2024-02,173,403.87
21,2024-03,86,49.42
21,2024-03,89,65.68
21,2024-03,91,555.04
21,2024-03,119,71.98
21,2024-03,97,91.02
21,2024-03,126,198.55
21,2024-03,76,155.87
21,2024-03,150,142.96
21,2024-03,173,386.46
21,2024-03,168,427.95
21,2024-04,86,127.07
21,2024-04,76,182.52
21,2024-04,119,46.12
21,2024-04,170,826.99
21,2024-04,89,370.25
21,2024-04,173,49.36
21,2024-04,168,121.91
21,2024-04,150,572.13
21,2024-04,19,166.58
21,2024-05,119,441.71
21,2024-05,86,443.93
21,2024-05,150,536.05
21,2024-05,89,73.64
21,2024-05,126,332.73
21,2024-05,19,172.80
21,2024-06,86,308.47
21,2024-06,173,64.85
21,2024-06,89,230.25
21,2024-06,126,52.31
21,2024-06,168,305.30
21,2024-06,119,314.93
21,2024-06,150,444.34
21,2024-06,76,5.18
21,2024-07,86,19.83
21,2024-07,119,51.89
21,2024-07,76,180.94
21,2024-07,168,29.78
21,2024-07,150,415.50
21,2024-07,91,166.53
21,2024-07,81,87.13
21,2024-07,173,82.64
21,2024-07,126,149.21
21,2024-07,97,136.93
21,2024-07,89,395.49
21,2024-07,170,58.53
22,2021-10,103,210.05
22,2021-10,80,934.64
22,2021-12,80,719.51
22,2021-12,103,597.82
22,2021-12,90,0.00
22,2022-07,103,373.13
22,2022-07,90,572.56
22,2022-11,103,1248.45
22,2022-11,90,16.92
22,2022-12,103,0.00
22,2022-12,90,0.00
22,2023-02,80,139.30
22,2023-02,103,223.17
22,2023-02,90,496.72
22,2023-12,103,1189.28
22,2023-12,90,496.89
22,2024-03,103,1223.65
22,2024-03,80,44.14
22,2024-04,103,784.79
22,2024-04,90,272.74
22,2024-04,80,172.30
22,2024-05,90,2089.00
22,2024-07,103,222.36
